Date,Shift,Machine_ID,Planned_Production_Time_mins,Downtime_mins,Ideal_Cycle_Time_sec,Total_Parts_Produced,Rejected_Parts,Good_Parts,Availability,Performance,Quality,OEE,Availability_pct,Performance_pct,Quality_pct,Primary_Loss,OEE_Category,Anomaly_Score,Is_Anomaly
2026-07-12,C,M2-HPDC,480,71,30.02,716,14,702,0.8520833333333333,0.8758891605541972,0.9804469273743017,73.17,85.21,87.59,98.04,Quality Loss,🟡 Average,1,✅ Normal
2026-07-12,C,M3-HPDC,480,72,30.66,662,26,636,0.85,0.8291225490196079,0.9607250755287009,67.71,85.0,82.91,96.07,Performance Loss,🟡 Average,1,✅ Normal
2026-07-12,C,M4-HPDC,480,88,29.3,708,47,661,0.8166666666666667,0.8819897959183675,0.9336158192090396,67.25,81.67,88.2,93.36,Availability Loss,🟡 Average,1,✅ Normal
2026-07-13,A,M1-HPDC,480,27,29.66,702,70,632,0.94375,0.7660529801324503,0.9002849002849003,65.09,94.38,76.61,90.03,Performance Loss,🟡 Average,1,✅ Normal
2026-07-13,A,M2-HPDC,480,12,34.29,748,27,721,0.975,0.9134230769230769,0.963903743315508,85.84,97.5,91.34,96.39,Quality Loss,🟢 World Class,-1,⚠️ Anomaly
2026-07-13,A,M3-HPDC,480,137,32.83,437,11,426,0.7145833333333333,0.6971190476190475,0.9748283752860412,48.56,71.46,69.71,97.48,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-13,A,M4-HPDC,480,10,31.32,743,51,692,0.9791666666666666,0.8252042553191489,0.9313593539703903,75.25,97.92,82.52,93.14,Performance Loss,🟡 Average,1,✅ Normal
2026-07-13,B,M1-HPDC,480,22,29.49,774,91,683,0.9541666666666667,0.8306135371179039,0.8824289405684754,69.94,95.42,83.06,88.24,Performance Loss,🟡 Average,1,✅ Normal
2026-07-13,B,M2-HPDC,480,17,32.64,682,79,603,0.9645833333333333,0.8013131749460043,0.8841642228739003,68.34,96.46,80.13,88.42,Performance Loss,🟡 Average,1,✅ Normal
2026-07-13,B,M3-HPDC,480,93,34.93,589,45,544,0.80625,0.8860366063738156,0.9235993208828522,65.98,80.62,88.6,92.36,Availability Loss,🟡 Average,1,✅ Normal
2026-07-13,B,M4-HPDC,480,48,28.51,678,36,642,0.9,0.7457476851851853,0.9469026548672567,63.55,90.0,74.57,94.69,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-13,C,M1-HPDC,480,46,34.3,640,28,612,0.9041666666666667,0.843010752688172,0.95625,72.89,90.42,84.3,95.62,Performance Loss,🟡 Average,1,✅ Normal
2026-07-13,C,M2-HPDC,480,94,30.88,673,40,633,0.8041666666666667,0.8973333333333332,0.9405646359583952,67.87,80.42,89.73,94.06,Availability Loss,🟡 Average,1,✅ Normal
2026-07-13,C,M3-HPDC,480,71,33.9,659,53,606,0.8520833333333333,0.9103545232273837,0.9195751138088012,71.33,85.21,91.04,91.96,Quality Loss,🟡 Average,1,✅ Normal
2026-07-13,C,M4-HPDC,480,93,28.94,626,20,606,0.80625,0.7802084409991388,0.9680511182108626,60.89,80.62,78.02,96.81,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-14,A,M1-HPDC,480,31,29.4,678,60,618,0.9354166666666667,0.7399109131403119,0.911504424778761,63.09,93.54,73.99,91.15,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-14,A,M2-HPDC,480,37,28.1,738,63,675,0.9229166666666667,0.7802031602708803,0.9146341463414634,65.86,92.29,78.02,91.46,Performance Loss,🟡 Average,1,✅ Normal
2026-07-14,A,M3-HPDC,480,118,30.81,624,36,588,0.7541666666666667,0.8851491712707181,0.9423076923076923,62.9,75.42,88.51,94.23,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-14,A,M4-HPDC,480,57,30.57,738,17,721,0.88125,0.8889148936170213,0.9769647696476965,76.53,88.12,88.89,97.7,Quality Loss,🟡 Average,1,✅ Normal
2026-07-14,B,M1-HPDC,480,13,29.15,660,74,586,0.9729166666666667,0.6866167023554604,0.8878787878787879,59.31,97.29,68.66,88.79,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-14,B,M2-HPDC,480,60,34.54,518,11,507,0.875,0.7099888888888889,0.9787644787644788,60.8,87.5,71.0,97.88,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-14,B,M3-HPDC,480,143,32.1,590,67,523,0.7020833333333333,0.936646884272997,0.8864406779661017,58.29,70.21,93.66,88.64,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-14,B,M4-HPDC,480,32,31.69,584,35,549,0.9333333333333333,0.6885029761904762,0.940068493150685,60.41,93.33,68.85,94.01,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-14,C,M1-HPDC,480,61,34.33,693,57,636,0.8729166666666667,0.9463281622911695,0.9177489177489178,75.81,87.29,94.63,91.77,Quality Loss,🟡 Average,1,✅ Normal
2026-07-14,C,M2-HPDC,480,94,30.84,620,27,593,0.8041666666666667,0.8255958549222797,0.9564516129032258,63.5,80.42,82.56,95.65,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-14,C,M3-HPDC,480,77,33.47,486,41,445,0.8395833333333333,0.6727220843672457,0.9156378600823045,51.72,83.96,67.27,91.56,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-14,C,M4-HPDC,480,55,34.38,540,40,500,0.8854166666666666,0.7280470588235295,0.9259259259259259,59.69,88.54,72.8,92.59,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-15,A,M1-HPDC,480,17,28.36,731,73,658,0.9645833333333333,0.7462620590352772,0.9001367989056087,64.79,96.46,74.63,90.01,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-15,A,M2-HPDC,480,45,33.99,703,56,647,0.90625,0.9155160919540231,0.9203413940256046,76.36,90.62,91.55,92.03,Quality Loss,🟡 Average,1,✅ Normal
2026-07-15,A,M3-HPDC,480,148,30.24,495,15,480,0.6916666666666667,0.7514457831325301,0.9696969696969697,50.4,69.17,75.14,96.97,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-15,A,M4-HPDC,480,36,32.01,552,54,498,0.925,0.6632702702702703,0.9021739130434783,55.35,92.5,66.33,90.22,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-15,B,M1-HPDC,480,48,34.3,567,44,523,0.9,0.7503124999999999,0.9223985890652557,62.29,90.0,75.03,92.24,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-15,B,M2-HPDC,480,15,34.33,713,43,670,0.96875,0.8773222222222221,0.9396914446002805,79.86,96.88,87.73,93.97,Quality Loss,🟡 Average,1,✅ Normal
2026-07-15,B,M3-HPDC,480,147,30.57,543,28,515,0.69375,0.8308063063063063,0.9484346224677717,54.67,69.38,83.08,94.84,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-15,B,M4-HPDC,480,22,34.65,642,73,569,0.9541666666666667,0.8095087336244541,0.8862928348909658,68.46,95.42,80.95,88.63,Performance Loss,🟡 Average,1,✅ Normal
2026-07-15,C,M1-HPDC,480,80,32.38,577,23,554,0.8333333333333334,0.7784691666666668,0.9601386481802426,62.29,83.33,77.85,96.01,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-15,C,M2-HPDC,480,58,28.48,718,78,640,0.8791666666666667,0.807608214849921,0.8913649025069638,63.29,87.92,80.76,89.14,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-15,C,M3-HPDC,480,83,33.18,585,28,557,0.8270833333333333,0.8148740554156171,0.9521367521367521,64.17,82.71,81.49,95.21,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-15,C,M4-HPDC,480,92,33.14,645,46,599,0.8083333333333333,0.9181829896907217,0.9286821705426357,68.93,80.83,91.82,92.87,Availability Loss,🟡 Average,1,✅ Normal
2026-07-16,A,M1-HPDC,480,59,28.22,729,78,651,0.8770833333333333,0.8144251781472683,0.8930041152263375,63.79,87.71,81.44,89.3,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-16,A,M2-HPDC,480,19,29.7,675,68,607,0.9604166666666667,0.7247830802603037,0.8992592592592593,62.6,96.04,72.48,89.93,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-16,A,M3-HPDC,480,84,33.11,547,58,489,0.825,0.7622546296296295,0.8939670932358318,56.22,82.5,76.23,89.4,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-16,A,M4-HPDC,480,53,30.43,729,23,706,0.8895833333333333,0.8658653395784544,0.9684499314128944,74.6,88.96,86.59,96.84,Quality Loss,🟡 Average,1,✅ Normal
2026-07-16,B,M1-HPDC,480,46,30.52,629,39,590,0.9041666666666667,0.7372150537634408,0.9379968203497615,62.52,90.42,73.72,93.8,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-16,B,M2-HPDC,480,59,30.97,606,24,582,0.8770833333333333,0.7429857482185273,0.9603960396039604,62.59,87.71,74.3,96.04,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-16,B,M3-HPDC,480,100,29.63,680,16,664,0.7916666666666666,0.8837017543859648,0.9764705882352941,68.31,79.17,88.37,97.65,Availability Loss,🟡 Average,1,✅ Normal
2026-07-16,B,M4-HPDC,480,57,32.21,729,87,642,0.88125,0.9251808510638297,0.8806584362139918,71.8,88.12,92.52,88.07,Quality Loss,🟡 Average,1,✅ Normal
2026-07-16,C,M1-HPDC,480,52,29.87,620,28,592,0.8916666666666667,0.7211604361370717,0.9548387096774194,61.4,89.17,72.12,95.48,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-16,C,M2-HPDC,480,86,30.66,710,24,686,0.8208333333333333,0.9208375634517766,0.9661971830985916,73.03,82.08,92.08,96.62,Availability Loss,🟡 Average,1,✅ Normal
2026-07-16,C,M3-HPDC,480,65,29.78,689,79,610,0.8645833333333334,0.8240329317269077,0.8853410740203193,63.08,86.46,82.4,88.53,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-16,C,M4-HPDC,480,99,30.3,668,22,646,0.79375,0.8854068241469817,0.9670658682634731,67.96,79.38,88.54,96.71,Availability Loss,🟡 Average,1,✅ Normal
2026-07-17,A,M1-HPDC,480,15,34.39,539,36,503,0.96875,0.6643802867383513,0.9332096474953617,60.06,96.88,66.44,93.32,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-17,A,M2-HPDC,480,52,30.12,579,53,526,0.8916666666666667,0.679107476635514,0.9084628670120898,55.01,89.17,67.91,90.85,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-17,A,M3-HPDC,480,92,29.6,563,55,508,0.8083333333333333,0.7158419243986254,0.9023090586145648,52.21,80.83,71.58,90.23,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-17,A,M4-HPDC,480,56,28.31,585,30,555,0.8833333333333333,0.6509964622641509,0.9487179487179487,54.56,88.33,65.1,94.87,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-17,B,M1-HPDC,480,56,29.18,769,49,720,0.8833333333333333,0.8820526729559748,0.9362808842652796,72.95,88.33,88.21,93.63,Quality Loss,🟡 Average,1,✅ Normal
2026-07-17,B,M2-HPDC,480,22,32.95,653,72,581,0.9541666666666667,0.7829821688500729,0.889739663093415,66.47,95.42,78.3,88.97,Performance Loss,🟡 Average,1,✅ Normal
2026-07-17,B,M3-HPDC,480,70,32.66,545,63,482,0.8541666666666666,0.7235650406504064,0.8844036697247707,54.66,85.42,72.36,88.44,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-17,B,M4-HPDC,480,51,29.02,666,62,604,0.89375,0.7508671328671328,0.9069069069069069,60.86,89.38,75.09,90.69,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-17,C,M1-HPDC,480,100,32.0,486,32,454,0.7916666666666666,0.6821052631578948,0.934156378600823,50.44,79.17,68.21,93.42,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-17,C,M2-HPDC,480,75,34.63,472,53,419,0.84375,0.672648559670782,0.8877118644067796,50.38,84.38,67.26,88.77,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-17,C,M3-HPDC,480,71,32.21,715,36,679,0.8520833333333333,0.9384739201303994,0.9496503496503497,75.94,85.21,93.85,94.97,Quality Loss,🟡 Average,1,✅ Normal
2026-07-17,C,M4-HPDC,480,97,32.63,522,13,509,0.7979166666666667,0.7412036553524805,0.975095785440613,57.67,79.79,74.12,97.51,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-18,A,M1-HPDC,480,39,32.22,766,56,710,0.91875,0.9327482993197279,0.9268929503916449,79.43,91.88,93.27,92.69,Quality Loss,🟡 Average,1,✅ Normal
2026-07-18,A,M2-HPDC,480,53,30.79,675,38,637,0.8895833333333333,0.811211943793911,0.9437037037037037,68.1,88.96,81.12,94.37,Performance Loss,🟡 Average,1,✅ Normal
2026-07-18,A,M3-HPDC,480,105,31.71,508,60,448,0.78125,0.7159413333333333,0.8818897637795275,49.33,78.12,71.59,88.19,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-18,A,M4-HPDC,480,51,28.19,852,17,835,0.89375,0.9330955710955712,0.9800469483568075,81.73,89.38,93.31,98.0,Quality Loss,🟡 Average,-1,⚠️ Anomaly
2026-07-18,B,M1-HPDC,480,45,31.44,630,32,598,0.90625,0.758896551724138,0.9492063492063492,65.28,90.62,75.89,94.92,Performance Loss,🟡 Average,1,✅ Normal
2026-07-18,B,M2-HPDC,480,32,28.0,713,61,652,0.9333333333333333,0.7427083333333333,0.9144460028050491,63.39,93.33,74.27,91.44,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-18,B,M3-HPDC,480,118,30.51,549,42,507,0.7541666666666667,0.7711781767955802,0.9234972677595629,53.71,75.42,77.12,92.35,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-18,B,M4-HPDC,480,16,34.23,654,58,596,0.9666666666666667,0.8041099137931034,0.9113149847094801,70.84,96.67,80.41,91.13,Performance Loss,🟡 Average,1,✅ Normal
2026-07-18,C,M1-HPDC,480,64,34.88,678,56,622,0.8666666666666667,0.9474615384615386,0.9174041297935103,75.33,86.67,94.75,91.74,Quality Loss,🟡 Average,1,✅ Normal
2026-07-18,C,M2-HPDC,480,86,31.25,648,31,617,0.8208333333333333,0.8565989847715736,0.9521604938271605,66.95,82.08,85.66,95.22,Availability Loss,🟡 Average,1,✅ Normal
2026-07-18,C,M3-HPDC,480,138,29.14,568,41,527,0.7125,0.8066042884990253,0.9278169014084507,53.32,71.25,80.66,92.78,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-18,C,M4-HPDC,480,46,34.17,620,35,585,0.9041666666666667,0.8135714285714286,0.9435483870967742,69.41,90.42,81.36,94.35,Performance Loss,🟡 Average,1,✅ Normal
2026-07-19,A,M1-HPDC,480,10,28.52,893,70,823,0.9791666666666666,0.9031333333333333,0.921612541993281,81.5,97.92,90.31,92.16,Quality Loss,🟡 Average,-1,⚠️ Anomaly
2026-07-19,A,M2-HPDC,480,49,33.08,671,16,655,0.8979166666666667,0.8583402938901779,0.9761549925484352,75.23,89.79,85.83,97.62,Quality Loss,🟡 Average,1,✅ Normal
2026-07-19,A,M3-HPDC,480,150,33.3,476,51,425,0.6875,0.8005454545454546,0.8928571428571429,49.14,68.75,80.05,89.29,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-19,A,M4-HPDC,480,48,31.06,571,40,531,0.9,0.6842307098765431,0.9299474605954466,57.27,90.0,68.42,92.99,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-19,B,M1-HPDC,480,16,32.67,625,54,571,0.9666666666666667,0.7334321120689655,0.9136,64.77,96.67,73.34,91.36,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-19,B,M2-HPDC,480,40,31.4,721,55,666,0.9166666666666666,0.8575530303030302,0.9237170596393898,72.61,91.67,85.76,92.37,Quality Loss,🟡 Average,1,✅ Normal
2026-07-19,B,M3-HPDC,480,101,32.68,608,25,583,0.7895833333333333,0.8737660510114336,0.9588815789473685,66.15,78.96,87.38,95.89,Availability Loss,🟡 Average,1,✅ Normal
2026-07-19,B,M4-HPDC,480,52,28.2,667,66,601,0.8916666666666667,0.7324532710280373,0.9010494752623688,58.85,89.17,73.25,90.1,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-19,C,M1-HPDC,480,83,32.14,656,57,599,0.8270833333333333,0.8851318219983207,0.913109756097561,66.85,82.71,88.51,91.31,Availability Loss,🟡 Average,1,✅ Normal
2026-07-19,C,M2-HPDC,480,66,31.77,525,21,504,0.8625,0.6714673913043478,0.96,55.6,86.25,67.15,96.0,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-19,C,M3-HPDC,480,105,28.29,648,32,616,0.78125,0.8147519999999999,0.9506172839506173,60.51,78.12,81.48,95.06,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-19,C,M4-HPDC,480,62,29.3,619,64,555,0.8708333333333333,0.7231539074960128,0.8966074313408724,56.46,87.08,72.32,89.66,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-20,A,M1-HPDC,480,26,31.05,833,44,789,0.9458333333333333,0.9495099118942731,0.9471788715486195,85.06,94.58,94.95,94.72,Quality Loss,🟢 World Class,1,✅ Normal
2026-07-20,A,M2-HPDC,480,43,28.36,823,59,764,0.9104166666666667,0.8901708619374523,0.928311057108141,75.23,91.04,89.02,92.83,Quality Loss,🟡 Average,1,✅ Normal
2026-07-20,A,M3-HPDC,480,64,29.66,551,55,496,0.8666666666666667,0.6547540064102564,0.9001814882032668,51.08,86.67,65.48,90.02,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-20,A,M4-HPDC,480,34,34.41,629,66,563,0.9291666666666667,0.8088150224215246,0.8950715421303657,67.27,92.92,80.88,89.51,Performance Loss,🟡 Average,1,✅ Normal
2026-07-20,B,M1-HPDC,480,39,30.34,730,63,667,0.91875,0.8370445956160242,0.9136986301369863,70.27,91.88,83.7,91.37,Performance Loss,🟡 Average,1,✅ Normal
2026-07-20,B,M2-HPDC,480,39,34.5,533,15,518,0.91875,0.6949546485260771,0.9718574108818011,62.05,91.88,69.5,97.19,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-20,B,M3-HPDC,480,124,28.13,598,25,573,0.7416666666666667,0.7875346441947565,0.9581939799331104,55.97,74.17,78.75,95.82,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-20,B,M4-HPDC,480,38,34.54,691,40,651,0.9208333333333333,0.8999675716440422,0.9421128798842258,78.07,92.08,90.0,94.21,Quality Loss,🟡 Average,1,✅ Normal
2026-07-20,C,M1-HPDC,480,97,32.92,490,18,472,0.7979166666666667,0.7019495213228896,0.963265306122449,53.95,79.79,70.19,96.33,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-20,C,M2-HPDC,480,60,30.32,735,52,683,0.875,0.8843333333333334,0.9292517006802721,71.9,87.5,88.43,92.93,Quality Loss,🟡 Average,1,✅ Normal
2026-07-20,C,M3-HPDC,480,108,28.7,646,65,581,0.775,0.8306541218637993,0.8993808049535603,57.9,77.5,83.07,89.94,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-20,C,M4-HPDC,480,76,31.56,570,49,521,0.8416666666666667,0.7421287128712871,0.9140350877192982,57.09,84.17,74.21,91.4,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-21,A,M1-HPDC,480,26,30.73,603,39,564,0.9458333333333333,0.6802566079295154,0.9353233830845771,60.18,94.58,68.03,93.53,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-21,A,M2-HPDC,480,11,34.56,612,12,600,0.9770833333333333,0.7516247334754798,0.9803921568627451,72.0,97.71,75.16,98.04,Performance Loss,🟡 Average,-1,⚠️ Anomaly
2026-07-21,A,M3-HPDC,480,73,33.55,508,15,493,0.8479166666666667,0.6979279279279278,0.9704724409448819,57.43,84.79,69.79,97.05,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-21,A,M4-HPDC,480,50,30.16,563,21,542,0.8958333333333334,0.6581426356589148,0.9626998223801065,56.76,89.58,65.81,96.27,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-21,B,M1-HPDC,480,33,33.21,633,27,606,0.93125,0.7838154362416108,0.957345971563981,69.88,93.12,78.38,95.73,Performance Loss,🟡 Average,1,✅ Normal
2026-07-21,B,M2-HPDC,480,18,32.47,744,68,676,0.9625,0.8714891774891775,0.9086021505376344,76.21,96.25,87.15,90.86,Quality Loss,🟡 Average,1,✅ Normal
2026-07-21,B,M3-HPDC,480,94,30.99,599,21,578,0.8041666666666667,0.801511658031088,0.9649415692821369,62.2,80.42,80.15,96.49,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-21,B,M4-HPDC,480,33,31.09,608,28,580,0.93125,0.7047994034302759,0.9539473684210527,62.61,93.12,70.48,95.39,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-21,C,M1-HPDC,480,96,33.45,565,18,547,0.8,0.8202799479166667,0.968141592920354,63.53,80.0,82.03,96.81,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-21,C,M2-HPDC,480,86,30.51,589,45,544,0.8208333333333333,0.7601687817258883,0.9235993208828522,57.63,82.08,76.02,92.36,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-21,C,M3-HPDC,480,105,33.41,459,19,440,0.78125,0.681564,0.9586056644880174,51.04,78.12,68.16,95.86,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-21,C,M4-HPDC,480,68,31.34,643,26,617,0.8583333333333333,0.8151949838187702,0.9595645412130638,67.14,85.83,81.52,95.96,Performance Loss,🟡 Average,1,✅ Normal
2026-07-22,A,M1-HPDC,480,56,34.78,629,41,588,0.8833333333333333,0.8599300314465408,0.9348171701112877,71.01,88.33,85.99,93.48,Quality Loss,🟡 Average,1,✅ Normal
2026-07-22,A,M2-HPDC,480,12,32.16,805,24,781,0.975,0.9219658119658118,0.9701863354037267,87.21,97.5,92.2,97.02,Quality Loss,🟢 World Class,-1,⚠️ Anomaly
2026-07-22,A,M3-HPDC,480,87,28.46,623,67,556,0.81875,0.7519329940627651,0.8924558587479936,54.94,81.88,75.19,89.25,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-22,A,M4-HPDC,480,46,32.12,616,39,577,0.9041666666666667,0.7598279569892472,0.9366883116883117,64.35,90.42,75.98,93.67,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-22,B,M1-HPDC,480,24,29.71,814,20,794,0.95,0.8839159356725147,0.9754299754299754,81.91,95.0,88.39,97.54,Quality Loss,🟡 Average,1,✅ Normal
2026-07-22,B,M2-HPDC,480,13,30.03,638,18,620,0.9729166666666667,0.6837665952890792,0.9717868338557993,64.65,97.29,68.38,97.18,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-22,B,M3-HPDC,480,136,31.54,533,37,496,0.7166666666666667,0.8144777131782945,0.9305816135084428,54.32,71.67,81.45,93.06,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-22,B,M4-HPDC,480,48,30.65,615,35,580,0.9,0.7272280092592592,0.943089430894309,61.73,90.0,72.72,94.31,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-22,C,M1-HPDC,480,58,29.26,806,44,762,0.8791666666666667,0.9314202211690363,0.9454094292803971,77.42,87.92,93.14,94.54,Quality Loss,🟡 Average,1,✅ Normal
2026-07-22,C,M2-HPDC,480,80,30.58,658,53,605,0.8333333333333334,0.8384016666666666,0.9194528875379939,64.24,83.33,83.84,91.95,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-22,C,M3-HPDC,480,111,29.31,704,83,621,0.76875,0.9319891598915988,0.8821022727272727,63.2,76.88,93.2,88.21,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-22,C,M4-HPDC,480,49,31.57,671,38,633,0.8979166666666667,0.8191597061098221,0.9433681073025335,69.39,89.79,81.92,94.34,Performance Loss,🟡 Average,1,✅ Normal
2026-07-23,A,M1-HPDC,480,50,28.72,821,35,786,0.8958333333333334,0.9139193798449612,0.9573690621193667,78.38,89.58,91.39,95.74,Quality Loss,🟡 Average,1,✅ Normal
2026-07-23,A,M2-HPDC,480,57,34.71,591,58,533,0.88125,0.808258865248227,0.9018612521150592,64.24,88.12,80.83,90.19,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-23,A,M3-HPDC,480,119,32.25,541,54,487,0.7520833333333333,0.805505540166205,0.9001848428835489,54.53,75.21,80.55,90.02,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-23,A,M4-HPDC,480,40,34.44,611,49,562,0.9166666666666666,0.7970772727272727,0.9198036006546645,67.21,91.67,79.71,91.98,Performance Loss,🟡 Average,1,✅ Normal
2026-07-23,B,M1-HPDC,480,54,28.02,648,53,595,0.8875,0.7103661971830986,0.9182098765432098,57.89,88.75,71.04,91.82,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-23,B,M2-HPDC,480,46,29.9,682,57,625,0.9041666666666667,0.7830952380952381,0.9164222873900293,64.89,90.42,78.31,91.64,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-23,B,M3-HPDC,480,101,30.75,513,21,492,0.7895833333333333,0.6937005277044855,0.9590643274853801,52.53,78.96,69.37,95.91,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-23,B,M4-HPDC,480,25,31.97,614,63,551,0.9479166666666666,0.7190322344322344,0.8973941368078175,61.16,94.79,71.9,89.74,Performance Loss,🔴 Below Average,1,✅ Normal
2026-07-23,C,M1-HPDC,480,58,31.49,656,22,634,0.8791666666666667,0.8158546603475513,0.9664634146341463,69.32,87.92,81.59,96.65,Performance Loss,🟡 Average,1,✅ Normal
2026-07-23,C,M2-HPDC,480,68,32.53,692,23,669,0.8583333333333333,0.9106294498381878,0.9667630057803468,75.56,85.83,91.06,96.68,Quality Loss,🟡 Average,1,✅ Normal
2026-07-23,C,M3-HPDC,480,111,34.15,535,31,504,0.76875,0.8252145438121048,0.9420560747663551,59.76,76.88,82.52,94.21,Availability Loss,🔴 Below Average,1,✅ Normal
2026-07-23,C,M4-HPDC,480,67,28.37,801,33,768,0.8604166666666667,0.917044794188862,0.9588014981273408,75.65,86.04,91.7,95.88,Quality Loss,🟡 Average,1,✅ Normal
2026-07-24,A,M1-HPDC,480,48,31.11,777,69,708,0.9,0.9325798611111111,0.9111969111969112,76.48,90.0,93.26,91.12,Quality Loss,🟡 Average,1,✅ Normal
2026-07-24,A,M2-HPDC,480,26,28.05,826,18,808,0.9458333333333333,0.8505616740088106,0.9782082324455206,78.7,94.58,85.06,97.82,Quality Loss,🟡 Average,1,✅ Normal
2026-07-24,A,M3-HPDC,480,138,28.72,557,11,546,0.7125,0.7795828460038986,0.9802513464991023,54.45,71.25,77.96,98.03,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-24,A,M4-HPDC,480,50,32.81,694,28,666,0.8958333333333334,0.882563565891473,0.9596541786743515,75.87,89.58,88.26,95.97,Quality Loss,🟡 Average,1,✅ Normal
2026-07-24,B,M1-HPDC,480,27,29.74,747,16,731,0.94375,0.8173576158940397,0.9785809906291834,75.49,94.38,81.74,97.86,Performance Loss,🟡 Average,1,✅ Normal
2026-07-24,B,M2-HPDC,480,26,30.01,801,42,759,0.9458333333333333,0.8824526431718063,0.947565543071161,79.09,94.58,88.25,94.76,Quality Loss,🟡 Average,1,✅ Normal
2026-07-24,B,M3-HPDC,480,116,29.51,486,13,473,0.7583333333333333,0.6566785714285714,0.9732510288065843,48.47,75.83,65.67,97.33,Availability Loss,🔴 Below Average,-1,⚠️ Anomaly
2026-07-24,B,M4-HPDC,480,20,31.93,744,30,714,0.9583333333333334,0.8607217391304347,0.9596774193548387,79.16,95.83,86.07,95.97,Quality Loss,🟡 Average,1,✅ Normal
